Street_ID,lat,lon
324-,766094.5803,2959234.194
680-,765554.8156,2960113.35
324-,765832.5404,2959451.976
98-,766080.8828,2959483.985
98-,766300.799,2959483.269
65-,766491.5591,2959643.407
65-,766453.5864,2959552.394
65-,766407.9753,2959441.885
98-,766530.291,2959385.491
510-,765203.7819,2961072.451
560-,767312.8505,2960706.189
560-,767252.8024,2960558.113
560-,767175.1349,2960467.062
810-,767148.8442,2960263.11
810-,767305.8013,2960228.172
560-,767109.3952,2960208.11
810-,767228.0163,2960196.894
560-,767033.9058,2960129.787
809-,767055.8221,2960033.351
809-,767133.7563,2959967.746
809-,767239.0639,2959999.523
808-,767255.1045,2959744.265
808-,767134.2997,2959776.484
560-,767167.0988,2960356.812
645-,767787.4942,2960077.672
645-,767900.7774,2960059.334
645-,768118.6766,2960023.104
668-,768141.8157,2960238.736
636-,768266.1852,2960254.95
636-,768301.8111,2960458.751
526-,768516.833,2960463.971
526-,768189.8468,2960483.865
526-,768294.5283,2960498.593
668-,768545.0396,2960203.949
509-,767809.8524,2960766.018
526-,767778.6527,2960554.137
526-,767982.2671,2960520.529
526-,768085.389,2960532.013
628-,768139.4243,2960713.127
628-,768192.329,2960853.723
526-,769075.3719,2960330.959
668-,769055.0786,2960117.311
526-,769281.7494,2960335.971
526-,769331.8222,2960290.489
526-,769518.1669,960258.6437
738-,769181.0272,2961093.406
738-,769507.3454,961039.8298
738-,769655.481,2961013.97
738-,769035.7906,961117.2188
625-,770046.1111,2960351.101
304-,769949.9932,960710.1828
572-,768320.2215,2961198.615
572-,768374.951,2961315.026
668-,769299.0063,960039.7879
668-,769418.8778,960019.949
668-,769520.1663,2960003.927
645-,769109.0149,2959816.942
667-,769585.3522,2959917.348
668-,769603.6891,960029.5874
694-,768811.5679,2959613.893
694-,769025.2401,2959579.328
694-,769106.9962,2959562.384
276-,769060.0218,959515.2298
276-,769086.8276,959458.7145
694-,769253.214,2959541.148
694-,769332.3195,2959527.341
694-,769420.089,2959513.184
130-,769466.3757,2959286.557
130-,768900.1121,2959382.327
130-,768993.1896,2959366.041
130-,768810.1565,2959396.808
130-,769072.2075,2959354.018
130-,769202.2112,2959331.087
694-,769623.6126,2959476.72
694-,769684.6167,2959467.039
694-,768898.1797,2959599.72
694-,770092.4676,959395.6648
694-,770203.012,2959379.526
130-,770057.5566,2959187.575
130-,770224.1708,2959159.928
130-,770157.1404,2959171.354
694-,769977.7621,2959417.827
694-,769780.9807,2959450.692
130-,769591.7084,2959266.25
130-,768438.568,2959461.303
130-,768510.8235,2959447.478
130-,768625.0814,959429.2796
130-,768717.5396,2959412.7
694-,768747.2495,2959624.75
130-,768328.6099,2959477.758
130-,768249.2892,2959490.672
636-,768173.5948,2959462.514
130-,768051.4412,2959487.854
636-,768153.1834,2959343.137
61-,768022.1824,2959275.369
130-,767714.1312,2959580.76
130-,767791.7458,2959567.744
130-,767876.455,2959553.257
130-,767954.9266,2959540.571
61-,767937.0195,2959290.555
68-,767233.6029,2959043.139
68-,767213.2021,2959012.099
68-,767335.4931,2958974.57
68-,767415.7459,2958875.644
68-,767427.6111,2958914.356
68-,767314.1182,2958945.301
806-,767403.3523,2958826.002
806-,767423.906,2958757.15
806-,767201.6719,2958666.901
806-,767260.9779,2958627.901
806-,767201.5961,958411.0168
806-,767224.4376,2958530.949
806-,767334.7304,2958710.692
68-,767541.5518,2958770.011
68-,767550.9222,2958841.233
68-,767656.3593,2958823.699
68-,767644.1845,2958753.075
68-,767742.2564,2958736.84
68-,767742.8893,2958808.997
99-,767289.7311,958096.8603
99-,767537.1676,2958049.901
99-,767488.0791,957992.5288
806-,767129.9063,2958037.152
68-,768439.0326,2958620.144
68-,768582.9339,2958668.511
68-,768714.6121,2958646.57
68-,767882.6551,2958785.761
68-,767972.6494,2958698.375
68-,767984.417,2958768.665
68-,768062.69280684 2,58683.06878
68-,767877.0954,2958714.136
806-,767131.3239,2958425.249
99-,767326.2553,2958167.39
99-,767388.1745,2958047.793
68-,768829.4101,2958554.744
68-,768847.4839,2958624.133
495-,768866.7686,2958374.672
99-,768692.3208,2957374.63
12-,767562.1321,2957658.741
12-,767485.836,2957683.641
12-,767445.1665,957578.1179
12-,767522.7795,2957565.106
99-,768558.2916,2957459.946
12-,767617.5976,2957757.07
12-,767558.0629,2957810.581
99-,767013.6782,2958316.652
99-,766996.3993,2958254.369
806-,767056.5344,2958031.109
806-,767032.0308,2957904.12
806-,767102.717,2957892.392
806-,767007.7402,2957775.779
806-,767078.4759,2957763.836
806-,766984.2783,2957647.342
806-,767054.2224,2957635.752
462-,767187.2635,2957481.041
462-,767303.2983,2957469.749
462-,767199.7349,2957417.626
462-,767303.5214,2957408.825
462-,766714.9307,2957512.546
462-,766560.8697,2957527.119
462-,766505.9193,2957482.634
462-,766434.9408,957539.3896
462-,766799.9388,2957504.5
6-,766299.2616,2957394.596
6-,766214.436,2957337.292
462-,766186.8928,2957563.298
462-,766369.748,2957545.659
6-,766087.264,2957251.731
6-,765975.507,2957176.595
560-,766041.7293,2957753.488
560-,766121.4054,2957848.855
462-,765531.3629,957630.3858
338-,765666.2468,2958561.77
338-,765786.2453,2958536.524
338-,765892.2805,2958435.301
338-,766025.9118,2958402.565
99-,766269.8693,958632.6972
99-,766200.2868,2958723.612
560-,766225.5,2958194.728
560-,766291.2436,2958255.043
560-,766184.9108,2958097.405
560-,766314.2495,958407.03
338-,766222.2142,2958288.719
338-,766121.4857,958306.8415
324-,766431.2528,2958795.822
324-,766573.0764,2958710.2
324-,766497.0306,2958724.129
99-,766389.9445,2958623.588
99-,766467.8614,2958529.131
324-,766652.2291,2958552.357
324-,766723.4671,2958534.815
99-,766842.4361,2958404.589
99-,766817.6084,2958346.373
560-,766523.3222,958811.4521
324-,766283.0871,2958958.223
68-,766877.0157,2959247.797
68-,766975.8498,2959205.923
68-,766772.4703,2959291.067
560-,766677.4121,959277.6352
560-,766669.2373,959162.017
560-,766575.4081,958937.8166
324-,766395.6591,2958905.483
338-,765218.5269,2958813.033
143-,765035.5919,2958191.858
143-,765007.1313,2958090.009
144-,765043.3196,2957980.292
338-,765577.7752,2958653.367
737-,765189.798,2957996.225
737-,765217.7927,2958100.4
216-,764061.2684,2958051.733
36-,764276.9428,2958110.271
216-,764106.6184,958109.8567
166-,764425.8959,2958061.61
166-,764465.9907,2958157.934
36-,764360.4866,957997.9278
166-,764382.5568,2957956.694
36-,764482.6885,2957946.738
462-,764661.4562,957706.7751
462-,764867.4551,957692.8355
166-,764341.2895,2957856.483
36-,763942.5062,2958329.403
36-,764142.3617,2958171.011
462-,765304.7964,2957652.758
311-,763710.3829,2957718.672
283-,763442.6512,2957664.07
216-,763980.9539,2957948.284
658-,764390.6132,2958745.811
567-,763522.8567,2959014.892
765-,763197.174,2958976.576
665-,763148.6482,2958841.412
567-,763431.0059,2958838.057
36-,763332.3404,2958814.268
567-,763285.5114,2958591.902
36-,763440.0866,2958728.194
665-,763084.1434,2958760.498
567-,763407.336,2958735.422
311-,763385.3334,2958023.745
600-,762836.2443,2958297.583
691-,762394.3091,2958977.067
471-,762541.7914,2959046.448
471-,762457.7919,2959117.276
471-,762340.7915,2959150.681
550-,762565.6821,958540.0284
550-,762414.6355,2958365.526
34-,762391.9948,958198.9766
600-,762379.7878,958107.7747
600-,762291.6377,2958026.95
600-,762584.1526,2958201.626
600-,762673.1937,2958204.897
34-,762509.5225,2958104.282
283-,762513.8099,2958373.529
163-,762658.1321,959546.5992
163-,762600.4301,959465.5764
163-,762542.0323,959380.3331
163-,762485.3946,2959302.093
67-,762786.6,2959317.379
67-,762846.5261,2959402.338
67-,762930.5836,2959520.339
388-,763020.6268,2959260.891
67-,762710.2412,2959208.33
388-,762892.3986855 29,9080.322254
36-,763055.191,2959079.901
37-,763113.6135,2959065.478
37-,763167.6245,2959132.628
765-,763285.3848,959086.837
388-,763102.5863,959371.5904
67-,762637.3208,2959155.589
163-,762767.8871,2959702.565
163-,762713.8964,2959625.696
163-,762825.8394,2959784.118
163-,762872.6599,2959849.74
338-,762606.3901,2960061.74
338-,762099.02,2960209.99
432-,762723.4801,2960109.55
432-,762800.7401,2960219.31
721-,762813.2401,2960155.83
721-,762894.94,2960116.6
338-,762911.94,959881.8
567-,763737.4957,2959427.886
567-,763714.9433,2959304.531
567-,763499.1179,2958889.637
338-,763881.8518,959426.6585
338-,763976.4799,2959422.019
567-,763844.2852,2959632.403
567-,763928.289,2959714.353
338-,763682.2153,2959559.781
706,757483.6546,2967991.772
450,755205.7316,2964024.774
113-,759482.4445,2962273.543
113-,759887.8512,2962159.788
113-,759973.8314,2962140.952
113-,760062.1022,2962128.027
113-,760146.2716,2962118.599
99,760072.4079,2962077.308
132,757032.6322,2961394.785
132,757059.2781,2961327.473
667-,769479.5108,2959499.92
48,760356.9326,2959454.722
68,768075.1744,2958753.228
68,768452.5503,2958691.709
471,763241.0604,2958487.206
724,761806.1318,2958261.664
724,761569.0939,2958233.093
724,761931.754,2958228.973
724,761329.0186,2958204.851
724,760837.7886,2958145.278
724,760966.4121,958113.3068
716,763401.6736,2955800.919
629-,758615.3052,2964306.967
1-,751825.8598,2962104.919
1-,751793.7696,2962200.374
1-,751757.8176,2962305.365
1-,751724.0631,2962410.174
1-,751693.2997,2962501.677
1-,751627.6653,2962700.3
1-,751598.502,2962786.879
1-,751563.507,2962894.217
1-,751533.5005,962982.2957
1-,751501.2643,2963080.877
606,769513.5593,2958771.422
102,763607.4455,957474.1742
102,763645.5127,2957530.59
102,763685.6376,2957590.566
102,763565.6332,2957412.024
102,763524.5684,2957350.135
102,763467.1049,2957264.146
102,763423.3104,2957198.379
102,763378.3265,2957131.89
102,763338.9473,2957073.051
102,763293.8218,2957005.737
102,763240.3911,956927.2104
530,763249.7874,2956897.568
113,764120.1006,961414.2011
477-,757291.8184,2967429.029
709-,764847.4958,2958374.785
204,767936.3105,2957138.746
230,765606.1396,2961441.305
240-,763253.1893,2955615.128
640-,750514.3916,2968162.794
766,753902.6489,2963432.079
304-,768840.0056,2960934.525
69,757695.9852,2961893.746
304-,767911.2568,2961213.598
304-,769324.8074,2960852.193
304-,769762.444,2960741.511
311-,762283.9458,2958898.994
471,762765.2549,958786.4042
550,762740.8823,2958741.692
316,762727.5115,955201.7329
391-,761338.5199,2963103.6
466-,765311.552,2959533.145
493,758890.7597,2966371.679
510-,764261.0026,2959006.98
575-,757022.7608,2965843.522
724,760359.7046,2958089.766
625-,769853.1617,2959436.449
625-,769820.7677,2959233.571
651,765240.5649,2957402.156
709-,765071.5859,2958311.434
716,763321.1406,2955865.632
716,763405.2631,2955795.938
716,763371.2048,2955689.649
587-,754202.5457,2968714.606
123,755908.6348,968731.2908
723,755536.001,2970185.65
763,756584.0389,2968563.367
688-,756312.0779,2967802.238
803,756320.2304,2965836.513
803,756178.8583,2966000.067
192,756693.6854,2965299.255
471-,758912.573,2966992.183
121,758733.1829,2965318.078
697-,754660.5267,2964629.19
471-,758974.8363,2962441.346
113,759085.4886,2962348.639
132,757087.9674,2961473.801
740,759158.2831,2960588.075
740,758846.5009,2960806.634
740,759064.1649,2960675.438
132,757114.1317,2961603.014
172,753493.8148,2960651.332
811,767356.5797,2960133.8
811,767337.0469,960033.3696
811,767319.1179,2959936.638
811,767299.1425,2959834.936
668-,768258.7016,2960218.333
738-,768912.6042,2961138.045
738-,769358.0156755 29,1062.973801
68,768334.7008,958709.9631
68,768191.662,2958733.99
667,768872.0183,2958334.171
462,767049.4314,2957521.09
209,765857.2796,2958725.446
102,763742.4275,2957675.773
576,763204.7767,2958547.446
471,762885.2393,2958780.219
471,762626.7965,2958979.395
471,762488.3227,2959021.328
724,762285.5571,2958319.856
241-,763918.16566284 2,59084.71135
457-,762687.5028,2957837.156
457-,762595.0292,2957781.368
733-,762812.763,957591.5759
538-,763038.6504,2957542.092
538-,763194.4686,2957687.347
538-,763345.5336,2957873.026
34-,763272.0242,2957456.081
715-,763004.3811,2957286.597
538-,762985.4753,2957429.863
617-,763086.6142,957392.946
538-,762921.7848,2957348.897
176-,762831.074,2957294.574
538-,762852.7813,2957262.995
177-,762714.42,2957271.15
176-,762754.9567,2957355.261
733-,762745.4918,2957644.96
449-,762854.3,2957097.329
449-,762933.5515,2957034.21
715-,763167.5103,2957192.004
545-,762605.3714,2957100.041
545-,762532.5736,2957157.37
545-,762376.2386,2957282.324
176-,762326.1538,2957700.556
545-,762438.189,2957233.209
430-,762374.968,2956975.534
430-,762443.0869,2956921.729
538-,762525.0654,956855.0692
205-,762683.1042,2956967.08
538-,762674.6911,2957043.429
538-,762729.3029,2957110.61
449-,762772.4636,2957162.251
34-,763007.4618,957666.9248
538-,763085.3717,2957602.563
715-,763190.4201,2957137.111
176-,762630.8139,2957455.369
686-,762634.9773,956595.4024
676-,763267.6821,956574.3798
539-,762398.4459,2956563.201
538-,762332.282,2956615.384
416-,762346.1252,2956690.213
538-,762288.684,2956561.174
430-,762300.0216,2957036.63
539-,762526.175,2956461.589
686-,762726.79173325 2,56523.79161
686-,762529.7554,2956680.189
416-,762229.4282,2956783.437
416-,762121.4179,2956870.443
539-,762460.746,2956514.295
676-,763368.6563,2956494.615
102-,762724.5696,2956264.015
538-,762140.1912,2956372.711
320-,762046.1993,2956314.045
320-,762253.1628,2956109.071
102-,762437.5046,2955894.846
320-,762578.8547,2955886.031
320-,762669.2449,2955813.52
320-,762783.4064,2955723.402
635-,763032.8279,2955925.575
538-,761753.0017,2955933.563
538-,761807.1361,2956001.805
568-,761731.7268,2955807.353
568-,761805.7913,2955711.551
568-,761918.271,2955664.556
568-,761996.8401,2955565.018
3-,761779.1411,2955534.713
3-,761737.8078,2955480.507
9-,762492.5983,2955654.715
568-,762103.6352,955523.2539
568-,761543.926,2955948.282
568-,761612.4249,2955859.255
538-,761603.0217,2955740.078
538-,761538.5484,2955657.171
146-,761536.2656,2955491.834
146-,761602.1769,2955440.188
146-,761684.0497,955379.6082
635-,762772.0315,2955603.212
344-,761744.3665,2955229.106
344-,761701.2606,2955172.857
344-,761647.8536,2955104.56
102-,761779.7854,2955046.957
102-,761864.4306,2955157.45
146-,761838.6564,2955260.843
102-,761904.5591,2955208.867
146-,762004.7722,2955170.903
146-,762100.8291,2955096
568-,762450.792,2955257.386
352-,761608.5797,2955044.278
146-,762187.6366,2955028.951
146-,762365.674,954894.4668
146-,762275.0315,2954963.997
635-,762209.4434,2954876.98
635-,762106.6818,2954747.002
352-,762157.7404,2954682.247
352-,762293.0744,2954655.985
352-,761769.2976,2954884.178
352-,761846.3427,2954825.327
352-,761926.1982,954764.2472
352-,762032.9421,2954706.993
102-,761606.7831,2954874.261
102-,761560.7337,954816.7379
538-,761421.7763,955458.2928
538-,761358.1373,2955381.647
302-,761013.7758,2955326.668
302-,761102.6204,2955260.865
538-,761203.4037,955184.7264
352-,761361.94866243 2,55232.43756
352-,761450.2825,2955163.99
352-,761523.1317,2955108.387
603-,761386.737,2955075.18
603-,761269.7448,2954925.964
603-,761308.7414,2954974.757
307-,761312.9684,2954798.053
102-,761473.2076,2954706.876
307-,761419.9728,2954717.489
102-,761447.3878,2954637.402
538-,761117.1119,2955072.784
307-,761138.1712,2954929.377
307-,761016.058,2955026.203
307-,760933.753,2955086.202
302-,760877.5999,2955392.254
307-,760873.55,2955133.116
307-,760786.4725,2955196.591
307-,760718.9778,2955248.323
307-,761217.2695,2954871.911
457-,760731.8564,2955478.168
457-,760548.4536,2955193.131
457-,760455.3229,2955138.058
755-,763010.2479,2954190.599
755-,762991.3092,2954321.056
755-,762939.6542,954463.0608
795-,763217.3462,2954490.403
795-,763172.2948,954625.7124
795-,763220.064,2954351.488
795-,763269.5968,2954218.39
795-,763115.2906,2954775.292
661-,760357.6567,2959643.54
48-,760303.4613,2959612.081
661-,760452.171,2959642.092
48-,760303.6535,959475.5039
48-,760303.2589,2959371.08
265-,760386.5691,2959252.759
699-,760481.2683,2959164.174
48-,760298.4432,2959134.857
265-,760021.7397,2959263.179
265-,760173.6292,2959258.223
283-,761003.413,2959380.224
283-,761117.1214,2959329.518
311-,761198.4644,2959574.558
311-,761094.4502,2959626.463
568-,760593.753,2959601.22
661-,760551.1783,2959640.165
265-,760483.0997,2959250.657
568-,760591.2865,2959382.358
283-,760914.794,2959420.517
283-,760840.8946,959454.1424
283-,760731.3492,2959535.36
265-,759932.1635,2959263.522
568-,760586.4007,2958921.382
459-,760839.2082,958782.6188
459-,760958.584,2958755.139
314-,760778.0847,2958456.946
618-,760307.1099,2958341.732
618-,760379.1252,2958338.428
74-,760316.9996,2957777.522
568-,760554.4112,2957902.696
354-,760746.4522,2958301.615
214-,760925.2317,2958246.873
214-,760960.9708,2958306.448
568-,760531.6101,2957784.867
487-,760731.802,2957974.683
487-,760744.2757,2957871.503
46-,760633.8763,2957858.878
568-,760583.5483,2957654.994
300-,761147.1518,2958043.485
600-,761289.3546,2957606.988
600-,761506.8647,2957707.111
568-,760558.4063,2957558.84
600-,760684.6764,2957288.451
600-,760786.1158,2957375.738
600-,760926.1556,2957399.504
247-,760978.0925,2957365.771
248-,760986.035,2957224.586
605-,761283.2785,2957349.626
568-,760588.6845,2957301.903
74-,760346.286,2957536.479
74-,760359.9057,957434.8416
247-,761159.7243,2957239.304
248-,760913.0273,957140.3537
600-,760328.5961,2957165.303
600-,760240.2665,2957084.67
74-,760331.1509,2957660.604
568-,760611.3311,2957423.113
600-,759994.4386,2956972.347
600-,760107.7848,2957023.606
600-,760158.29,2957087.01
17-,760996.5475,2956949.973
550-,761153.1131,2956910.444
17-,761059.4978,2957022.777
568-,760642.4193,2956840.106
568-,760695.1377,2956719.503
568-,760709.6357,2956588.632
550-,760657.5163,2956316.93
550-,760722.1337,2956397.397
568-,760890.569,2956426.341
550-,760532.3631,2956116.592
146-,760667.2936,2956168.059
726-,760863.801,2956280.447
726-,760804.4606,2956206.521
146-,760827.6006,2956038.61
146-,760906.6664,2955973.805
146-,760970.3202,2955922.442
457-,761162.2903,2956010.998
457-,761125.2408,2955905.716
406-,761114.7231,2956419.457
568-,761005.0849,2956372.161
656-,761054.4362,2956524.14
563-,761472.4166,2956688.939
563-,761519.8804,956651.1801
457-,761596.7858,2956547.759
457-,761557.1907,956439.6996
568-,761075.0595,2956276.666
568-,761251.0699,2956133.524
457-,761410.5654,2956259.871
457-,761739.1979,2956723.592
320-,761968.7181,2956376.536
240-,762000.2003,2956659.261
240-,761923.129,2956721.014
247-,761583.8721,956892.6209
247-,761655.6131,2956836.776
533-,761685.0136,2957079.081
457-,761891.4453,2956911.488
533-,761755.0345,2957023.07
533-,761806.2932,2956983.136
247-,761498.5731,2956960.902
550-,760366.7292,2956106.207
303-,760603.3058,2955610.429
307-,760652.0557,2955260.226
146-,761253.8567,2955741.106
146-,761324.8523,2955687.645
146-,761390.4309,955637.6474
538-,761452.8189,955546.9642
677-,761071.9821,2955546.592
568-,761444.8353,2955987.01
505-,761437.2914,955893.473
457-,760837.3244,2955551.378
677-,761181.8706,2955464.591
146-,762438.1256,2954837.568
635-,762348.5527,955058.3296
146-,762554.0027,2954711.316
320-,762137.4615,2956202.192
538-,761994.0101,2956189.624
6-,764512.0913,2956292.323
6-,764243.4924,2956116.986
6-,764334.6848,2956178.097
186-,764639.4654,2956834.081
186-,764813.9126,2956696.332
186-,764730.8681,2956761.742
6-,764887.6335,2956516.291
186-,764900.6128,2956627.338
6-,765015.883,2956593.01
6-,765169.4604,2956685.685
737-,765101.2168,957179.7932
6-,765449.7965,956852.098
462-,765408.4406,2957588.109
462-,765843.7999,2957546.636
143-,765115.1052,2958481.454
99-,764643.6281,2959538.951
230-,764781.4182,2959500.788
99-,764863.3616,2959423.331
411-,761541.6183,2958850.621
283-,761681.7833,2959001.261
283-,761856.701,2958879.997
283-,761996.5944,958783.0138
283-,761916.9544,2958838.892
638-,762007.5589,2958684.517
638-,762023.9254,2958549.969
638-,762037.9916,2958433.428
411-,761633.5561,958787.0574
411-,761729.675,2958721.139
411-,761796.5147,2958683.542
411-,761810.644,958565.5825
411-,761827.7492,958424.7826
397-,761547.3784,2958491.967
397-,761557.4703,2958411.75
411-,761864.3814,2958108.631
411-,761874.7902,958012.6512
397-,761601.7835,958029.2115
397-,761613.5151,2957928.667
550-,762011.7357,2957855.489
457-,762168.4589,2957255.217
47-,760955.1568,2958020.135
600-,760457.3789,2957184.009
348-,768242.8726,957114.6979
348-,768229.5416,2956975.948
348-,768217.183,2956850.917
13-,768100.2147,2956730.873
13-,768008.9892,2956687.399
120-,767978.1418,2956709.479
13-,767923.2069,2956648.802
495-,770008.872,2958144.358
495-,769880.095,2958166.25
495-,769747.2767,2958188.382
12-,767632.7494,2956395.164
12-,767682.9104,2956285.834
654-,769270.4755,2961218.318
81-,755765.6118,2967385.335
560-,766590.2729,2959069.203
560-,766776.9559,959516.9651
526-,767624.1251,960580.3432
791-,753411.4892,2970717.553
154-,755900.9055,2971315.533
725-,759355.9911,2967060.056
63-,756960.9601,2963057.93
470-,758188.0387,2962485.601
293-,758477.2599,2962288.888
413-,760740.59,2962917.78
721-,762998.74985075 2,60067.2901
338-,763250.5705,2959763.256
409-,763786.3746,2960403.347
283-,762118.5636,2958686.742
489-,765981.1891,2958693.901
324-,766134.323,2959121.277
324-,766239.4405,2959076.847
806-,767154.2606,958544.6216
99-,767432.5018,2958108.694
526-,768393.2079,2960447.803
636-,768285.8115,2960369.68
442-,757204.851,2964559.917
698-,757956.2327,2964202.693
170-,757880.556,2963093.278
84-,760019.8677,960731.296
207-,759919.2147,2960563.846
471-,760499.8201,2960363.54
25-,760073.736,960613.1663
490-,760079.7239,2960420.069
471-,760350.4599,960526.4801
311-,760995.3152,959673.828
338-,761890.4401,2960287.11
338-,762011.91,2960280.62
338-,762203.6701,2960210.27
432-,762890.8501,2960350.12
338-,763033.9499,2959865.91
67-,763065.2911,2959709.719
99-,764503.1376,959560.5083
324-,765421.9097,2959902.601
680-,765500.1815,2959925.416
324-,765540.4561,2959843.308
680-,765592.0413,2960202.631
102-,762239.3865,2955635.59
102-,762087.6657,2955444.862
105-,761140.89,2963614.46
120-,768021.3484,2957151.968
120-,767989.4587,2956839.258
120-,767999.1883,2956933.087
126-,754566.0991,2962588.705
13-,768191.2303,2956772.938
130-,767610.0543,2959598.352
143-,764970.7187,2957957.597
143-,764960.2502,2957771.81
143-,765136.4946,2958562
143-,765163.5333,2958656.649
143-,765184.2609,2958731.791
143-,765200.3741,2958790.12
3-,761823.997,2955593.014
146-,761165.4789,2955807.723
146-,761016.3867,2955886.681
15-,764277.9218,961098.0984
155-,765743.0911,2958785.586
155-,765771.9497,2958838.81
155-,765849.7061,958964.8514
155-,765961.4057,2959092.4
155-,766017.4223,2959148.202
155-,766167.9735,2959248.489
161-,761699.8699,2960687.31
166-,764634.5494,2958561.22
166-,764684.337,2958677.904
166-,764740.1433,2958815.96
166-,764781.262,2958915.954
166-,764874.5483,2959137.857
166-,764898.915,2959195.377
166-,764929.8014,2959268.426
166-,765020.3042,2959398.867
166-,765317.1035,2960119.763
17-,760937.6555,956884.8243
170-,756460.3341,2964097.503
172-,753440.8293,2961186.142
172-,753430.3467,2961024.479
172-,753416.5167,2960854.201
172-,753406.6959,2960686.175
172-,753389.4784,2960526.695
172-,753325.2138,2960196.986
172-,752861.173,2959116.655
172-,752759.7575,2958879.168
172-,752482.6688,2958764.654
174-,754793.4244,2965557.212
176-,762522.1422,2957542.496
176-,762394.3616,2957644.396
176-,762553.6031,2957515.921
176-,762245.4206,2957765.098
176-,762151.4655,2957840.915
176-,762116.5994,2957869.658
179-,753892.9764,2961630.8
187-,765905.9232,2959142.608
196-,761901.5201,2960864.94
201-,766219.5712,2958585.706
209-,765670.6494,2958821.156
224-,768007.3812,2960709.872
224-,767994.9977,2960644.27
224-,767971.3029,2960504.37
224-,767961.0336,960434.5712
224-,767915.38010934 2,60171.81417
228-,762230.86,2961056.51
230-,764663.8548,2959223.236
241-,763676.1235,2958624.29
243-,760499.9031,2964992.62
247-,761733.6956,2956774.147
247-,761175.3726,2957194.856
471-,760414.17,2960433.98
254-,758380.3326,2961743.682
262-,768756.0851,2960443.751
262-,768743.741,2960362.005
262-,768687.0849,2960033.934
262-,768663.3484,2959891.873
262-,768563.0593,2959060.962
267-,760834.5344,2955728.223
276-,769263.9394,2960508.07
276-,769237.1134,2960353.411
28-,762066.9299,2960740.05
283-,763539.3462,2957586.327
283-,763184.7268,2957832.411
283-,762393.048,2958468.275
283-,762309.6853,2958534.41
283-,762220.6609,2958605.46
289-,764999.5736,957184.6259
290-,757910.0445,2961819.593
293-,755839.7829,2965447.51
300-,761167.0157,958125.108
306-,760232.9165,964241.0504
306-,760280.3599,2964136.76
311-,763174.2443,2958185.387
322-,760069.9988,2964016.129
329-,762381.2399,2959982.48
331-,766949.3788,2960041.519
331-,766846.6811,2960080.523
331-,766764.9113,2960115.533
34-,762960.6108,2957704.476
34-,762918.7205,2957737.015
34-,762829.5684,2957810.038
34-,762650.0727,2957991.352
363-,761907.3541,2963375.212
377-,761399.3006,2957698.803
377-,761387.5379,2957800.819
377-,761374.8998,2957900.589
377-,761359.8929,2958026.012
386-,754421.0022,2964187.096
386-,751286.9242,2963310.216
386-,748690.1387,2964436.398
397-,761624.4153,2957841.022
397-,761592.0348,958109.8173
397-,761570.6759,2958298.786
397-,761538.5917,958816.2083
397-,761503.1698,2958871.118
411-,761887.2809,2957920.747
416-,762030.8003,2956943.479
418-,767763.1852,2960908.371
42-,761529.6977,2956252.24
420-,764024.8735,2959034.759
612-,758583.8374,2964047.483
427-,761486.7585,957379.3463
427-,761360.0966,2957507.847
427-,761412.0266,2957455.746
427-,761318.8972,2957549.532
428-,749870.073,2963008.841
430-,762224.0099,2957097.41
434-,762745.17,2962319.87
442-,757912.7203,2965053.996
451-,755149.2314,2962610.415
462-,768979.2723,2957292.763
462-,768856.5889,2957205.845
462-,768892.0573,2957301.088
464-,767108.0533,2960641.413
464-,767162.9259,2960618.774
464-,767034.6686,2960672.875
466-,766015.3787,2958882.777
466-,765931.1456,2958960.493
466-,765660.3124,2959211.796
466-,765730.5974,2959149.702
466-,765805.1497,2959078.047
467-,767019.4364,2960282.085
467-,766943.2472,2960317.126
467-,766856.2103,960351.4109
471-,760613.2799,2960312.44
471-,758260.1251,2967716.293
474-,764793.2784,2958632.542
48-,760358.2899,2960208.86
489-,765923.5075,2958585.811
50-,761277.5623,2959335.706
509-,767794.5339,2960685.884
509-,767769.552,2960544.629
509-,767753.8128,2960466.64
509-,767705.7309,2960215.815
509-,767730.6574,2960340.355
509-,767686.9488,2960100.223
509-,767660.3645,2959947.581
509-,767622.9112,2959725.466
509-,767579.4592,2959472.951
509-,767560.2863,2959354.414
509-,767544.0318,2959260.914
509-,767530.3851,2959169.982
509-,767512.1155,2959035.021
510-,763986.9634,2958472.207
510-,763954.87,2958410.351
533-,761857.3374,2956943.23
536-,767651.8626,2960713.388
510-,764517.5319,2959511.353
511-,764531.9236,2959410.467
510-,764543.0578,2959630.013
510-,765168.7435,960994.9733
538-,761649.0324,2955799.638
538-,761289.314,2955290.878
544-,763979.7384,2958945.621
545-,762324.0872,2957324.482
548-,764939.1754,2958708.984
548-,764975.3122,2958842.547
550-,762291.5898,2958222.078
550-,762239.047,2958161.927
550-,762160.8191,2958073.401
550-,762094.585,2957997.19
550-,761906.274,957783.4403
550-,761865.7147,2957732.554
550-,761794.4097,2957602.623
550-,761231.2435,2957002.889
550-,761301.0626,2957079.805
550-,760773.3235,2956460.158
551-,766740.4664,2959540.663
551-,766669.2258,2959570.855
551-,766593.8788,959603.125
554-,760602.8167,2957707.069
56-,755417.4691,2969551.932
563-,761580.84,2956602.424
563-,761387.8085,2956756.233
563-,761272.0647,2956847.945
568-,760637.04,2960089.75
